location_code,damage_code,collision_code,road_code,light_code,road_type_code,traffic_code,weather_code,emp_liability_code,kpi_cause_code
RAD,OSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,PEND,EMP
RAD,OSF,TBO,DRY,DAY,MULTI,HEAVY,FINE,NRES,ROA
RAD,NSR,SSW,DRY,DAY,MULTI,MODERATE,FINE,NRES,ROA
RAD,OSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSM,SSW,DRY,DUSK,SINGLE,NO,FINE,RES,CARS TRUCKS
RAD,NSF,SSW,DRY,DAY,MULTI,MODERATE,FINE,RES,CARS TRUCKS
BSP,TOPF,REVERSING,DRY,DAY,BUS,LIGHT,FINE,RES,EMP
RAD,NSF,SSW,DRY,DAY,SINGLE,NO,FINE,RES,ROA
BSP,REAR,REVERSING,DRY,DUSK,MULTI,LIGHT,FINE,RES,BUS - OTHER
RAD,NSR,TAI,WET,DAY,SINGLE,MODERATE,RAIN,RES,CARS TRUCKS
RAD,OSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
BSP,OSR,SSW,DRY,DAY,MULTI,HEAVY,FINE,RES,CARS TRUCKS
BSP,MIR,SSW,DRY,NIGHT,MULTI,LIGHT,FINE,RES,EMP
RAD,OSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,CARS TRUCKS
BSP,OSR,N2T,DRY,DAY,SINGLE,LIGHT,FINE,NRES,CARS TRUCKS
RBT,OSR,TAI,DRY,DAY,MULTI,LIGHT,FINE,RES,EMP
RAD,WSRE,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
BSP,FRNT,HON,DRY,NIGHT,BUS,NO,FINE,INCIDENT,BUS - OTHER
RBT,NSF,HON,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
XRD,NSR,SSW,WET,DAY,SINGLE,LIGHT,RAIN,NRES,CARS TRUCKS
RAD,NSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
XRD,FRNT,TBO,DRY,DAY,MULTI,MODERATE,FINE,NRES,GEN
RAD,NSM,SSW,DRY,DAY,SINGLE,NO,FINE,RES,EMP
BSP,NSR,BTMO,DRY,DAY,SINGLE,NO,FINE,RES,EMP
RAD,MIR,SSW,DRY,DAY,MULTI,LIGHT,FINE,UN3PAR,CARS TRUCKS
RAD,NSR,SSW,DRY,DAY,MULTI,MODERATE,FINE,RES,CARS TRUCKS
RAD,NSF,SSW,DRY,NIGHT,SINGLE,HEAVY,FINE,NRES,ROA
TIN,OSM,SSW,WET,DUSK,SINGLE,HEAVY,RAIN,RES,CARS TRUCKS
RBT,REAR,N2T,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
RAD,REAR,SSW,DRY,DAY,SINGLE,MODERATE,FINE,NRES,CARS TRUCKS
TIN,NSM,SSW,WET,DAY,SINGLE,LIGHT,RAIN,RES,CARS TRUCKS
XRD,FRNT,HON,WET,NIGHT,MULTI,LIGHT,RAIN,RES,GEN
XRD,NSM,TBO,DRY,DAY,MULTI,LIGHT,FINE,NRES,EMP
BSP,MIR,SSW,WET,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,OSM,SSW,DRY,DAWN,SINGLE,LIGHT,FINE,RES,EMP
BSP,NSM,TAI,DRY,DAY,SINGLE,HEAVY,FINE,RES,EMP
BSP,NSR,TAI,DRY,DAY,SINGLE,NO,FINE,RES,EMP
RAD,MIR,SSW,DRY,NIGHT,SINGLE,LIGHT,FINE,RES,CARS TRUCKS
RAD,REAR,REVERSING,DRY,DAY,SINGLE,NO,RAIN,RES,EMP
RBT,NSM,BTMO,WET,DAY,SINGLE,LIGHT,RAIN,RES,EMP
RBT,NSR,SSW,DRY,DAY,SINGLE,MODERATE,FINE,RES,EMP
RAD,FRNT,N2T,DRY,DAY,MULTI,HEAVY,FINE,NRES,ROA
BSP,REAR,TAI,DRY,NIGHT,SINGLE,LIGHT,FINE,RES,CARS TRUCKS
RBT,NSF,SSW,DRY,DAY,SINGLE,NO,FINE,RES,CARS TRUCKS
RAD,NSR,N2T,DRY,DAY,SINGLE,LIGHT,FINE,UN3PAR,ROA
RAD,FRNT,HON,SLIP,DAY,SINGLE,NO,FINE,RES,CARS TRUCKS
BSP,NSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
BSP,OSF,SSW,DRY,DAY,MULTI,LIGHT,FINE,RES,BUS - OTHER
RAD,NSR,SSW,WET,NIGHT,MULTI,HEAVY,RAIN,RES,CARS TRUCKS
TIN,NSR,REVERSING,DRY,DAY,MULTI,MODERATE,FINE,NRES,ROA
RAD,TOPF,HON,DRY,DAY,SINGLE,NO,FINE,RES,CARS TRUCKS
XRD,OSM,SSW,DRY,DUSK,SINGLE,EXTREME,FINE,RES,CARS TRUCKS
RAD,OSM,SSW,DRY,NIGHT,MULTI,MODERATE,FINE,NRES,CARS TRUCKS
RAD,NSF,SSW,DRY,DAY,SINGLE,NO,FINE,INCIDENT,BUS - OTHER
BSP,OSR,SSW,DRY,DAY,MULTI,HEAVY,FINE,NRES,CARS TRUCKS
RAD,OSF,SSW,DRY,DAWN,SINGLE,LIGHT,FINE,NRES,CARS TRUCKS
RAD,REAR,N2T,DRY,DAY,SINGLE,LIGHT,FINE,NRES,ROA
RAD,NSM,SSW,DRY,NIGHT,MULTI,LIGHT,FINE,NRES,CARS TRUCKS
BSP,MIR,SSW,DRY,DAY,MULTI,NO,FINE,RES,EMP
BSP,OSM,SSW,DRY,DAY,BUS,LIGHT,FINE,RES,EMP
RAD,NSF,SSW,DRY,DAY,MULTI,LIGHT,FINE,RES,CARS TRUCKS
RAD,REAR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,CARS TRUCKS
XRD,TOPR,HON,WET,DAWN,SINGLE,HEAVY,RAIN,RES,EMP
RBT,NSF,TBO,DRY,DAY,MULTI,HEAVY,RAIN,NRES,CARS TRUCKS
RAD,OSR,TBO,DRY,DAY,SINGLE,LIGHT,FINE,NRES,CARS TRUCKS
RAD,NSR,ROO,DRY,DAY,MULTI,HEAVY,FINE,RES,EMP
RAD,NSR,SSW,WET,DAY,MULTI,LIGHT,RAIN,RES,ROA
RAD,NSF,SSW,DRY,NIGHT,MULTI,HEAVY,FINE,NRES,CARS TRUCKS
BSP,NSR,SSW,DRY,DAY,MULTI,HEAVY,FINE,RES,CARS TRUCKS
RAD,OSF,SSW,SLIP,DAWN,MULTI,LIGHT,RAIN,RES,EMP
RAD,OSM,SSW,DRY,DAY,SINGLE,MODERATE,FINE,NRES,GEN
BSP,NSR,SSW,WET,DAY,SINGLE,LIGHT,FINE,RES,EMP
BSP,MIR,SSW,DRY,DAY,BUS,LIGHT,FINE,RES,EMP
XRD,FRNT,N2T,DRY,DAY,MULTI,MODERATE,FINE,RES,EMP
XRD,NSR,SSW,DRY,DAY,BUS,NO,FINE,NRES,EMP
RAD,NSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,CARS TRUCKS
RAD,OSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,UN3PAR,EMP
BSP,NSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
TIN,NSM,SSW,DRY,NIGHT,SINGLE,LIGHT,FINE,RES,EMP
BSP,OSR,SSW,DRY,DAY,BUS,LIGHT,FINE,RES,EMP
RAD,NSF,SSW,DRY,DUSK,MULTI,HEAVY,FINE,UN3PAR,CARS TRUCKS
BSP,NSR,REVERSING,DRY,DAY,BUS,NO,FINE,RES,BUS - OTHER
RAD,MIR,SSW,WET,DAY,SINGLE,HEAVY,RAIN,RES,CARS TRUCKS
RAD,WSRE,BTMO,DRY,NIGHT,FREE,LIGHT,FINE,INCIDENT,OTH
RAD,NSM,TBO,DRY,DAY,MULTI,HEAVY,FINE,NRES,CARS TRUCKS
BSP,MIR,N2T,DRY,DAY,MULTI,LIGHT,FINE,NRES,CARS TRUCKS
BSP,OSR,SSW,DRY,DAY,MULTI,MODERATE,FINE,NRES,CARS TRUCKS
RAD,OSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,ROA
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
RAD,WIN,SSW,DRY,DAY,SINGLE,LIGHT,FINE,UN3PAR,GEN
BSP,NSF,SSW,DRY,NIGHT,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSF,SSW,DRY,DAY,SINGLE,NO,FINE,RES,EMP
TIN,OSF,SSW,DRY,DAY,MULTI,HEAVY,FINE,NRES,ROA
BSP,MIR,SSW,DRY,DAY,MULTI,HEAVY,FINE,UN3PAR,CARS TRUCKS
BSP,REAR,REVERSING,DRY,DAY,SINGLE,NO,FINE,OTHERBUS,EMP
BSP,NSR,TAI,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
BSP,TOPF,ROO,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,FRNT,HON,DRY,NIGHT,MULTI,LIGHT,FINE,INCIDENT,OTH
TIN,REAR,SSW,DRY,DAY,MULTI,NO,FINE,NRES,CARS TRUCKS
RAD,NSR,TAI,DRY,DAY,MULTI,LIGHT,FINE,RES,EMP
RAD,WSRE,HON,DRY,DAY,MULTI,LIGHT,FINE,INCIDENT,OTH
BSP,REAR,N2T,DRY,DAY,MULTI,LIGHT,FINE,NRES,CARS TRUCKS
RAD,FRNT,BTMO,DRY,DAY,SINGLE,LIGHT,FINE,INCIDENT,OTH
RAD,OSM,SSW,DRY,DAY,MULTI,NO,FINE,RES,EMP
BSP,OSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,CARS TRUCKS
XRD,MIR,SSW,DRY,DAY,MULTI,LIGHT,FINE,UN3PAR,CARS TRUCKS
RAD,FRNT,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,BUS,MODERATE,FINE,RES,EMP
BSP,MIR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,ROA
RAD,NSR,TAI,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
TIN,MIR,SSW,DRY,DAY,MULTI,HEAVY,FINE,NRES,CARS TRUCKS
TIN,OSM,TBO,WET,DAY,SINGLE,NO,RAIN,UN3PAR,ROA
RAD,NSR,SSW,DRY,DAY,MULTI,LIGHT,FINE,RES,EMP
XRD,OSR,SSW,DRY,DAY,SINGLE,MODERATE,FINE,NRES,CARS TRUCKS
BSP,OSR,REVERSING,DRY,DAY,SINGLE,LIGHT,FINE,NRES,CARS TRUCKS
RAD,OSF,SSW,DRY,DAY,MULTI,LIGHT,FINE,UN3PAR,CARS TRUCKS
BSP,REAR,N2T,WET,DAY,MULTI,HEAVY,RAIN,UN3PAR,CARS TRUCKS
BSP,REAR,N2T,DRY,DAY,SINGLE,LIGHT,FINE,UN3PAR,CARS TRUCKS
RAD,FRNT,SSW,DRY,DAY,SINGLE,LIGHT,FINE,INCIDENT,OTH
RAD,OSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,FRNT,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
BSP,NSR,TAI,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSF,SSW,WET,DAY,MULTI,NO,RAIN,INCIDENT,BUS - OTHER
XRD,NSR,SSW,DRY,DAY,SINGLE,MODERATE,FINE,RES,BUS - OTHER
RAD,NSR,SSW,WET,DAY,MULTI,HEAVY,RAIN,RES,EMP
RAD,OSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,INCIDENT,BUS - OTHER
RAD,FRNT,SSW,DRY,DAY,SINGLE,MODERATE,FINE,NRES,BUS - OTHER
RAD,OSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,BUS - OTHER
RBT,NSF,BTMO,DRY,DUSK,SINGLE,NO,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAWN,MULTI,MODERATE,FINE,NRES,CARS TRUCKS
RAD,NSR,SSW,DRY,DAY,MULTI,LIGHT,FINE,RES,EMP
RAD,OSR,SSW,DRY,DAY,SINGLE,MODERATE,FINE,NRES,EMP
BSP,OSR,REVERSING,DRY,DAY,BUS,NO,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,HEAVY,FINE,RES,CARS TRUCKS
XRD,NSR,SSW,DRY,DAY,MULTI,LIGHT,FINE,RES,EMP
RAD,OSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
TIN,OSF,SSW,DRY,STREET,SINGLE,LIGHT,FINE,INCIDENT,EMP
BSP,OSR,N2T,DRY,DAY,MULTI,HEAVY,FINE,UN3PAR,CARS TRUCKS
RAD,OSM,TBO,DRY,DAY,MULTI,LIGHT,FINE,RES,EMP
XRD,FRNT,SSW,DRY,DAY,MULTI,MODERATE,FINE,NRES,CARS TRUCKS
RAD,OSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,ROA
RAD,FRNT,N2T,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,OSM,SSW,DRY,DAY,BUS,LIGHT,FINE,NRES,ROA
BSP,OSR,TAI,DRY,DAY,SINGLE,NO,FINE,RES,CARS TRUCKS
RAD,MIR,SSW,DRY,DAY,MULTI,LIGHT,FINE,RES,EMP
BSP,MIR,HON,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSR,TAI,DRY,DAY,MULTI,EXTREME,FINE,NRES,CARS TRUCKS
RAD,FRNT,HON,DRY,DAY,SINGLE,NO,FINE,RES,CARS TRUCKS
RAD,MIR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,CARS TRUCKS
RAD,FRNT,HON,DRY,DAY,SINGLE,LIGHT,FINE,INCIDENT,ENV
RAD,OSR,SSW,DRY,DAY,MULTI,LIGHT,FINE,RES,EMP
RAD,OSM,SSW,DRY,DAY,SINGLE,MODERATE,FINE,NRES,CARS TRUCKS
TIN,NSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,OSF,SSW,DRY,NIGHT,SINGLE,NO,FINE,RES,EMP
BSP,NSR,TAI,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,OSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,UN3PAR,CARS TRUCKS
BSP,MIR,SSW,DRY,DAY,BUS,LIGHT,FINE,RES,EMP
BSP,MIR,SSW,DRY,DAY,SINGLE,HEAVY,FINE,UN3PAR,CARS TRUCKS
RAD,OSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSF,SSW,DRY,DAY,BUS,HEAVY,FINE,RES,EMP
RAD,NSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSR,N2T,DRY,DAY,SINGLE,NO,FINE,RES,EMP
XRD,NSM,SSW,DRY,DAY,MULTI,HEAVY,FINE,RES,EMP
BSP,FRNT,ROO,DRY,DAY,MULTI,LIGHT,FINE,RES,EMP
BSP,OSF,SSW,WET,DAY,BUS,MODERATE,RAIN,RES,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,UNREP,EMP
RAD,MIR,SSW,DRY,DAY,MULTI,MODERATE,FINE,UN3PAR,CARS TRUCKS
RAD,NSM,SSW,WET,DAY,MULTI,HEAVY,RAIN,RES,EMP
DEPOT,OSM,SSW,DRY,DAY,SINGLE,HEAVY,FINE,NRES,CARS TRUCKS
BSP,REAR,N2T,DRY,DAWN,BUS,MODERATE,FINE,NRES,CARS TRUCKS
BSP,REAR,SSW,DRY,DAY,SINGLE,HEAVY,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,MULTI,LIGHT,FINE,RES,EMP
RAD,OSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
BSP,REAR,SSW,DRY,DAY,BUS,NO,FINE,RES,EMP
RAD,FRNT,SSW,DRY,DAY,SINGLE,LIGHT,FINE,UN3PAR,CARS TRUCKS
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,CARS TRUCKS
RBT,OSR,SSW,WET,DAY,SINGLE,HEAVY,RAIN,RES,EMP
RAD,NSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,OSF,SSW,DRY,DAY,MULTI,MODERATE,FINE,NRES,ROA
TIN,OSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,CARS TRUCKS
RAD,FRNT,SSW,DRY,DAY,MULTI,MODERATE,FINE,RES,BUS - OTHER
BSP,OSR,N2T,DRY,NIGHT,SINGLE,NO,FINE,NRES,CARS TRUCKS
BSP,MIR,SSW,DRY,DAY,MULTI,MODERATE,FINE,RES,CARS TRUCKS
RAD,WIN,SSW,DRY,DAY,SINGLE,LIGHT,FINE,INCIDENT,OTH
RAD,NSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
BSP,OSR,TAI,DRY,DAY,BUS,LIGHT,SUN,RES,EMP
RAD,NSR,TBO,DRY,DAY,MULTI,HEAVY,FINE,UN3PAR,ROA
BSP,NSR,REVERSING,DRY,DAY,SINGLE,LIGHT,FINE,RES,CARS TRUCKS
BSP,NSR,TAI,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
BSP,OSR,TAI,DRY,DAWN,SINGLE,NO,FINE,RES,EMP
RAD,NSR,SSW,WET,DAY,SINGLE,MODERATE,FINE,RES,EMP
RAD,WIN,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
RAD,NSR,TBO,DRY,DAY,MULTI,MODERATE,FINE,NRES,CARS TRUCKS
RAD,REAR,N2T,DRY,DAY,MULTI,MODERATE,FINE,NRES,CARS TRUCKS
XRD,NSR,TAI,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,OSR,SSW,DRY,DAY,SINGLE,NO,FINE,RES,CARS TRUCKS
RAD,OSF,HON,DRY,DAY,SINGLE,LIGHT,FINE,NRES,CARS TRUCKS
XRD,MIR,SSW,DRY,DAY,MULTI,MODERATE,FINE,NRES,CARS TRUCKS
RBT,OSR,TAI,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,FRNT,N2T,WET,DAY,SINGLE,LIGHT,RAIN,RES,EMP
RAD,FRNT,N2T,WET,DAY,SINGLE,HEAVY,RAIN,RES,CARS TRUCKS
RAD,NSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,CARS TRUCKS
RAD,NSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
RAD,NSF,SSW,DRY,NIGHT,SINGLE,NO,FINE,RES,BUS - OTHER
RAD,NSF,SSW,WET,NIGHT,SINGLE,NO,RAIN,RES,EMP
RAD,REAR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
RAD,NSR,N2T,DRY,DAY,SINGLE,MODERATE,FINE,RES,BUS - OTHER
XRD,NSR,SSW,DRY,DAY,MULTI,HEAVY,FINE,RES,EMP
RAD,OSM,SSW,DRY,DAY,MULTI,LIGHT,FINE,RES,CARS TRUCKS
RAD,NSR,TAI,DRY,DAY,MULTI,LIGHT,FINE,RES,CARS TRUCKS
BSP,MIR,SSW,DRY,DAY,MULTI,LIGHT,FINE,RES,CARS TRUCKS
RAD,OSF,SSW,DRY,DAY,MULTI,HEAVY,FINE,UN3PAR,CARS TRUCKS
RAD,NSR,SSW,WET,NIGHT,SINGLE,LIGHT,RAIN,RES,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,CARS TRUCKS
TIN,OSM,SSW,DRY,DAY,MULTI,LIGHT,FINE,NRES,CARS TRUCKS
RAD,NSM,SSW,DRY,DAY,SINGLE,MODERATE,FINE,NRES,CARS TRUCKS
RAD,OSR,SSW,DRY,DAY,BUS,LIGHT,FINE,RES,CARS TRUCKS
RAD,OSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,OSF,SSW,DRY,DAY,MULTI,HEAVY,FINE,UN3PAR,CARS TRUCKS
RBT,FRNT,BTMO,DRY,DAY,MULTI,NO,FINE,RES,BUS - OTHER
RBT,OSR,TAI,WET,DUSK,SINGLE,MODERATE,RAIN,RES,EMP
RAD,MIR,SSW,DRY,DAY,MULTI,MODERATE,FINE,RES,EMP
RAD,WIN,SSW,DRY,DAY,SINGLE,LIGHT,FINE,INCIDENT,OTH
BSP,NSR,SSW,DRY,DAY,BUS,LIGHT,SUN,RES,EMP
BSP,NSR,SSW,DRY,DAY,MULTI,NO,FINE,RES,EMP
RAD,OSR,SSW,DRY,DAY,SINGLE,LIGHT,SUN,RES,EMP
RAD,WIN,SSW,WET,DAY,SINGLE,NO,RAIN,INCIDENT,OTH
RAD,OSM,SSW,DRY,DAY,SINGLE,NO,FINE,RES,EMP
RAD,FRNT,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,TOPF,HON,DRY,DAY,SINGLE,NO,FINE,INCIDENT,ENV
BSP,NSR,N2T,DRY,DAWN,BUS,LIGHT,FINE,NRES,CARS TRUCKS
RAD,NSR,SSW,DRY,DAY,BUS,LIGHT,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,INCIDENT,OTH
BSP,MIR,SSW,DRY,DAY,BUS,HEAVY,FINE,NRES,CARS TRUCKS
RBT,WSRE,BTMO,WET,DAY,SINGLE,LIGHT,RAIN,INCIDENT,EMP
TIN,NSF,TBO,DRY,DAY,MULTI,LIGHT,FINE,NRES,CARS TRUCKS
RAD,NSR,SSW,DRY,DAY,MULTI,MODERATE,FINE,NRES,CARS TRUCKS
RAD,OSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
BSP,NSM,SSW,DRY,DAY,BUS,LIGHT,FINE,INCIDENT,GEN
RBT,OSR,N2T,WET,DAWN,MULTI,HEAVY,FINE,NRES,CARS TRUCKS
BSP,NSM,SSW,DRY,NIGHT,SINGLE,LIGHT,RAIN,RES,EMP
RAD,FRNT,HON,WET,NIGHT,SINGLE,LIGHT,RAIN,RES,CARS TRUCKS
XRD,OSF,TBO,WET,DAY,SINGLE,NO,RAIN,NRES,CARS TRUCKS
RAD,NSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,MIR,SSW,DRY,DAY,MULTI,LIGHT,FINE,OTHERBUS,CARS TRUCKS
RAD,NSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,CARS TRUCKS
RAD,NSM,SSW,WET,DAY,SINGLE,LIGHT,FINE,RES,EMP
TIN,NSM,TBO,DRY,NIGHT,MULTI,MODERATE,FINE,NRES,CARS TRUCKS
RAD,FRNT,SSW,DRY,DAY,SINGLE,NO,FINE,NRES,CARS TRUCKS
RAD,FRNT,SSW,DRY,DAY,MULTI,LIGHT,FINE,NRES,CARS TRUCKS
BSP,NSR,TAI,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
BSP,REAR,SSW,DRY,DAY,SINGLE,NO,FINE,RES,CARS TRUCKS
RAD,OSR,SSW,DRY,DAY,MULTI,MODERATE,FINE,NRES,ROA
RAD,OSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,CARS TRUCKS
RAD,MIR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
BSP,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,CARS TRUCKS
RAD,OSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,CARS TRUCKS
BSP,NSR,TBO,DRY,DUSK,MULTI,LIGHT,FINE,NRES,CARS TRUCKS
BSP,OSF,SSW,DRY,DAY,MULTI,HEAVY,FINE,NRES,CARS TRUCKS
BSP,OSR,SSW,DRY,DAY,BUS,NO,FINE,NRES,EMP
RAD,REAR,SSW,DRY,DAY,MULTI,HEAVY,FINE,NRES,CARS TRUCKS
BSP,NSF,HON,DRY,DAY,SINGLE,NO,FINE,RES,EMP
RAD,FRNT,N2T,DRY,DAY,SINGLE,LIGHT,FINE,NRES,CARS TRUCKS
RAD,WSRE,HON,DRY,DAY,MULTI,LIGHT,FINE,INCIDENT,ENV
RAD,FRNT,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
XRD,NSR,N2T,DRY,DAY,MULTI,MODERATE,FINE,NRES,CARS TRUCKS
XRD,OSM,SSW,DRY,DAY,SINGLE,HEAVY,FINE,RES,BUS - OTHER
RAD,OSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,UNREP,OTH
RAD,MIR,SSW,DRY,DAY,MULTI,LIGHT,FINE,RES,CARS TRUCKS
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
BSP,OSR,SSW,WET,DAY,MULTI,HEAVY,RAIN,UN3PAR,CARS TRUCKS
TIN,NSM,SSW,DRY,NIGHT,MULTI,LIGHT,FINE,RES,CARS TRUCKS
RAD,MIR,SSW,DRY,DAY,SINGLE,NO,FINE,UNREP,OTH
RAD,NSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,REAR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
BSP,OSR,SSW,DRY,DUSK,BUS,LIGHT,FINE,RES,EMP
TIN,NSM,TBO,WET,DAY,MULTI,LIGHT,RAIN,NRES,CARS TRUCKS
RAD,OSR,TAI,DRY,DAY,SINGLE,NO,FINE,RES,EMP
RAD,NSR,N2T,DRY,DAY,SINGLE,LIGHT,FINE,RES,CARS TRUCKS
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,CARS TRUCKS
RBT,FRNT,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
BSP,REAR,N2T,DRY,DAY,MULTI,MODERATE,FINE,NRES,CARS TRUCKS
RAD,NSR,SSW,DRY,DAY,MULTI,HEAVY,FINE,RES,CARS TRUCKS
BSP,WIN,SSW,DRY,NIGHT,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,MULTI,LIGHT,FINE,NRES,CARS TRUCKS
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,MULTI,LIGHT,FINE,NRES,CARS TRUCKS
RAD,NSR,SSW,DRY,DAY,SINGLE,MODERATE,FINE,NRES,CARS TRUCKS
TIN,OSR,BTMO,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,MULTI,HEAVY,FINE,INCIDENT,OTH
TIN,OSF,TBO,DRY,DAY,MULTI,HEAVY,FINE,RES,CARS TRUCKS
BSP,NSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,CARS TRUCKS
RAD,NSF,HON,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
XRD,OSR,TAI,DRY,DAY,SINGLE,LIGHT,FINE,RES,CARS TRUCKS
